Source File,Heading,Heading Description,Subcategory,HS Code,HS Description
1267_2022e.pdf,67.02,"Artificial flowers, foliage and fruit and parts thereof; articles",,6702.10,Of plastics
1267_2022e.pdf,67.02,"Artificial flowers, foliage and fruit and parts thereof; articles",,6702.90,Of other materials
1267_2022e.pdf,67.04,"Wigs, false beards, eyebrows and eyelashes, switches and the like,",Of synthetic textile materials,6704.11,Complete wigs
1267_2022e.pdf,67.04,"Wigs, false beards, eyebrows and eyelashes, switches and the like,",Of synthetic textile materials,6704.19,Other
1267_2022e.pdf,67.04,"Wigs, false beards, eyebrows and eyelashes, switches and the like,",Of synthetic textile materials,6704.20,Of human hair
1267_2022e.pdf,67.04,"Wigs, false beards, eyebrows and eyelashes, switches and the like,",Of synthetic textile materials,6704.90,Of other materials
1368_2022e.pdf,68.02,Worked monumental or building stone (except slate) and articles,,6802.10,"Tiles, cubes and similar articles, whether or not rectangular"
1368_2022e.pdf,68.02,Worked monumental or building stone (except slate) and articles,,6802.21,"Marble, travertine and alabaster"
1368_2022e.pdf,68.02,Worked monumental or building stone (except slate) and articles,,6802.23,Granite
1368_2022e.pdf,68.02,Worked monumental or building stone (except slate) and articles,,6802.29,Other stone
1368_2022e.pdf,68.02,Worked monumental or building stone (except slate) and articles,Other,6802.91,"Marble, travertine and alabaster"
1368_2022e.pdf,68.02,Worked monumental or building stone (except slate) and articles,Other,6802.92,Other calcareous stone
1368_2022e.pdf,68.02,Worked monumental or building stone (except slate) and articles,Other,6802.93,Granite
1368_2022e.pdf,68.02,Worked monumental or building stone (except slate) and articles,Other,6802.99,Other stone
1368_2022e.pdf,68.04,"Millstones, grindstones, grinding wheels and the like, without",,6804.10,"Millstones and grindstones for milling, grinding or pulping"
1368_2022e.pdf,68.04,"Millstones, grindstones, grinding wheels and the like, without","Other millstones, grindstones, grinding wheels and the like",6804.21,Of agglomerated synthetic or natural diamond
1368_2022e.pdf,68.04,"Millstones, grindstones, grinding wheels and the like, without","Other millstones, grindstones, grinding wheels and the like",6804.22,Of other agglomerated abrasives or of ceramics
1368_2022e.pdf,68.04,"Millstones, grindstones, grinding wheels and the like, without","Other millstones, grindstones, grinding wheels and the like",6804.23,Of natural stone
1368_2022e.pdf,68.04,"Millstones, grindstones, grinding wheels and the like, without","Other millstones, grindstones, grinding wheels and the like",6804.30,Hand sharpening or polishing stones
1368_2022e.pdf,68.05,"Natural or artificial abrasive powder or grain, on a base of textile",,6805.10,On a base of woven textile fabric only
1368_2022e.pdf,68.05,"Natural or artificial abrasive powder or grain, on a base of textile",,6805.20,On a base of paper or paperboard only
1368_2022e.pdf,68.05,"Natural or artificial abrasive powder or grain, on a base of textile",,6805.30,On a base of other materials
1368_2022e.pdf,68.06,"Slag wool, rock wool and similar mineral wools; exfoliated",,6806.10,"Slag wool, rock wool and similar mineral wools (including"
1368_2022e.pdf,68.06,"Slag wool, rock wool and similar mineral wools; exfoliated",,6806.20,"Exfoliated vermiculite, expanded clays, foamed slag and similar"
1368_2022e.pdf,68.06,"Slag wool, rock wool and similar mineral wools; exfoliated",,6806.90,Other
1368_2022e.pdf,68.07,"Articles of asphalt or of similar material (for example, petroleum",,6807.10,In rolls
1368_2022e.pdf,68.07,"Articles of asphalt or of similar material (for example, petroleum",,6807.90,Other
1368_2022e.pdf,68.09,Articles of plaster or of compositions based on plaster.,"Boards, sheets, panels, tiles and similar articles, not ornamented",6809.11,Faced or reinforced with paper or paperboard only
1368_2022e.pdf,68.09,Articles of plaster or of compositions based on plaster.,"Boards, sheets, panels, tiles and similar articles, not ornamented",6809.19,Other
1368_2022e.pdf,68.09,Articles of plaster or of compositions based on plaster.,"Boards, sheets, panels, tiles and similar articles, not ornamented",6809.90,Other articles
1368_2022e.pdf,68.10,"Articles of cement, of concrete or of artificial stone, whether or","Tiles, flagstones, bricks and similar articles",6810.11,Building blocks and bricks
1368_2022e.pdf,68.10,"Articles of cement, of concrete or of artificial stone, whether or","Tiles, flagstones, bricks and similar articles",6810.19,Other
1368_2022e.pdf,68.10,"Articles of cement, of concrete or of artificial stone, whether or",Other articles,6810.91,Prefabricated structural components for building or civil
1368_2022e.pdf,68.10,"Articles of cement, of concrete or of artificial stone, whether or",Other articles,6810.99,Other
1368_2022e.pdf,68.11,"Articles of asbestos-cement, of cellulose fibre-cement or the like.",,6811.40,Containing asbestos
1368_2022e.pdf,68.11,"Articles of asbestos-cement, of cellulose fibre-cement or the like.",Not containing asbestos,6811.81,Corrugated sheets
1368_2022e.pdf,68.11,"Articles of asbestos-cement, of cellulose fibre-cement or the like.",Not containing asbestos,6811.82,"Other sheets, panels, tiles and similar articles"
1368_2022e.pdf,68.11,"Articles of asbestos-cement, of cellulose fibre-cement or the like.",Not containing asbestos,6811.89,Other articles
1368_2022e.pdf,68.12,Fabricated asbestos fibres; mixtures with a basis of asbestos or,,6812.80,Of crocidolite
1368_2022e.pdf,68.12,Fabricated asbestos fibres; mixtures with a basis of asbestos or,Other,6812.91,"Clothing, clothing accessories, footwear and headgear"
1368_2022e.pdf,68.12,Fabricated asbestos fibres; mixtures with a basis of asbestos or,Other,6812.99,Other
1368_2022e.pdf,68.13,"Friction material and articles thereof (for example, sheets, rolls,",,6813.20,Containing asbestos
1368_2022e.pdf,68.13,"Friction material and articles thereof (for example, sheets, rolls,",Not containing asbestos,6813.81,Brake linings and pads
1368_2022e.pdf,68.13,"Friction material and articles thereof (for example, sheets, rolls,",Not containing asbestos,6813.89,Other
1368_2022e.pdf,68.14,"Worked mica and articles of mica, including agglomerated or",,6814.10,"Plates, sheets and strips of agglomerated or reconstituted mica,"
1368_2022e.pdf,68.14,"Worked mica and articles of mica, including agglomerated or",,6814.90,Other
1368_2022e.pdf,68.15,Articles of stone or of other mineral substances (including,,6815.11,Carbon fibres
1368_2022e.pdf,68.15,Articles of stone or of other mineral substances (including,,6815.12,Fabrics of carbon fibres
1368_2022e.pdf,68.15,Articles of stone or of other mineral substances (including,,6815.13,Other articles of carbon fibres
1368_2022e.pdf,68.15,Articles of stone or of other mineral substances (including,,6815.19,Other
1368_2022e.pdf,68.15,Articles of stone or of other mineral substances (including,,6815.20,Articles of peat
1368_2022e.pdf,68.15,Articles of stone or of other mineral substances (including,Other articles,6815.91,"Containing magnesite, magnesia in the form of periclase,"
1368_2022e.pdf,68.15,Articles of stone or of other mineral substances (including,Other articles,6815.99,Other
1369_2022e.pdf,69.02,"Refractory bricks, blocks, tiles and similar refractory ceramic",,6902.10,"Containing by weight, singly or together, more than 50 % of the"
1369_2022e.pdf,69.02,"Refractory bricks, blocks, tiles and similar refractory ceramic",,6902.20,"Containing by weight more than 50 % of alumina (Al O ), of silica"
1369_2022e.pdf,69.02,"Refractory bricks, blocks, tiles and similar refractory ceramic",,6902.90,Other
1369_2022e.pdf,69.03,"Other refractory ceramic goods (for example, retorts, crucibles,",,6903.10,Containing by weight more than 50 % of free carbon
1369_2022e.pdf,69.03,"Other refractory ceramic goods (for example, retorts, crucibles,",,6903.20,Containing by weight more than 50 % of alumina (Al O ) or of a
1369_2022e.pdf,69.03,"Other refractory ceramic goods (for example, retorts, crucibles,",,6903.90,Other
1369_2022e.pdf,69.04,"Ceramic building bricks, flooring blocks, support or filler tiles",,6904.10,Building bricks
1369_2022e.pdf,69.04,"Ceramic building bricks, flooring blocks, support or filler tiles",,6904.90,Other
1369_2022e.pdf,69.05,"Roofing tiles, chimney-pots, cowls, chimney liners, architectural",,6905.10,Roofing tiles
1369_2022e.pdf,69.05,"Roofing tiles, chimney-pots, cowls, chimney liners, architectural",,6905.90,Other
1369_2022e.pdf,69.07,"Ceramic flags and paving, hearth or wall tiles; ceramic mosaic",,6907.21,Of a water absorption coefficient by weight not exceeding 0.5 %
1369_2022e.pdf,69.07,"Ceramic flags and paving, hearth or wall tiles; ceramic mosaic",,6907.22,Of a water absorption coefficient by weight exceeding 0.5 % but
1369_2022e.pdf,69.07,"Ceramic flags and paving, hearth or wall tiles; ceramic mosaic",,6907.23,Of a water absorption coefficient by weight exceeding 10 %
1369_2022e.pdf,69.07,"Ceramic flags and paving, hearth or wall tiles; ceramic mosaic",,6907.30,"Mosaic cubes and the like, other than those of subheading 6907.40"
1369_2022e.pdf,69.07,"Ceramic flags and paving, hearth or wall tiles; ceramic mosaic",,6907.40,Finishing ceramics
1369_2022e.pdf,69.09,"Ceramic wares for laboratory, chemical or other technical uses;","Ceramic wares for laboratory, chemical or other technical uses",6909.11,Of porcelain or china
1369_2022e.pdf,69.09,"Ceramic wares for laboratory, chemical or other technical uses;","Ceramic wares for laboratory, chemical or other technical uses",6909.12,Articles having a hardness equivalent to 9 or more on the Mohs
1369_2022e.pdf,69.09,"Ceramic wares for laboratory, chemical or other technical uses;","Ceramic wares for laboratory, chemical or other technical uses",6909.19,Other
1369_2022e.pdf,69.09,"Ceramic wares for laboratory, chemical or other technical uses;","Ceramic wares for laboratory, chemical or other technical uses",6909.90,Other
1369_2022e.pdf,69.10,"Ceramic sinks, wash basins, wash basin pedestals, baths, bidets,",,6910.10,Of porcelain or china
1369_2022e.pdf,69.10,"Ceramic sinks, wash basins, wash basin pedestals, baths, bidets,",,6910.90,Other
1369_2022e.pdf,69.11,"Tableware, kitchenware, other household articles and toilet",,6911.10,Tableware and kitchenware
1369_2022e.pdf,69.11,"Tableware, kitchenware, other household articles and toilet",,6911.90,Other
1369_2022e.pdf,69.13,Statuettes and other ornamental ceramic articles.,,6913.10,Of porcelain or china
1369_2022e.pdf,69.13,Statuettes and other ornamental ceramic articles.,,6913.90,Other
1369_2022e.pdf,69.14,Other ceramic articles.,,6914.10,Of porcelain or china
1369_2022e.pdf,69.14,Other ceramic articles.,,6914.90,Other
1370_2022e.pdf,70.02,"Glass in balls (other than microspheres of heading 70.18), rods or",,7002.10,Balls
1370_2022e.pdf,70.02,"Glass in balls (other than microspheres of heading 70.18), rods or",,7002.20,Rods
1370_2022e.pdf,70.02,"Glass in balls (other than microspheres of heading 70.18), rods or",Tubes,7002.31,Of fused quartz or other fused silica
1370_2022e.pdf,70.02,"Glass in balls (other than microspheres of heading 70.18), rods or",Tubes,7002.32,Of other glass having a linear coefficient of expansion not
1370_2022e.pdf,70.02,"Glass in balls (other than microspheres of heading 70.18), rods or",Tubes,7002.39,Other
1370_2022e.pdf,70.03,"Cast glass and rolled glass, in sheets or profiles, whether or not",Non-wired sheets,7003.12,"Coloured throughout the mass (body tinted), opacified, flashed or"
1370_2022e.pdf,70.03,"Cast glass and rolled glass, in sheets or profiles, whether or not",Non-wired sheets,7003.19,Other
1370_2022e.pdf,70.03,"Cast glass and rolled glass, in sheets or profiles, whether or not",Non-wired sheets,7003.20,Wired sheets
1370_2022e.pdf,70.03,"Cast glass and rolled glass, in sheets or profiles, whether or not",Non-wired sheets,7003.30,Profiles
1370_2022e.pdf,70.04,"Drawn glass and blown glass, in sheets, whether or not having an",,7004.20,"Glass, coloured throughout the mass (body tinted), opacified,"
1370_2022e.pdf,70.04,"Drawn glass and blown glass, in sheets, whether or not having an",,7004.90,Other glass
1370_2022e.pdf,70.05,"Float glass and surface ground or polished glass, in sheets,",,7005.10,"Non-wired glass, having an absorbent, reflecting or non-reflecting"
1370_2022e.pdf,70.05,"Float glass and surface ground or polished glass, in sheets,",Other non-wired glass,7005.21,"Coloured throughout the mass (body tinted), opacified, flashed or"
1370_2022e.pdf,70.05,"Float glass and surface ground or polished glass, in sheets,",Other non-wired glass,7005.29,Other
1370_2022e.pdf,70.05,"Float glass and surface ground or polished glass, in sheets,",Other non-wired glass,7005.30,Wired glass
1370_2022e.pdf,70.07,"Safety glass, consisting of toughened (tempered) or laminated",Toughened (tempered) safety glass,7007.11,"Of size and shape suitable for incorporation in vehicles, aircraft,"
1370_2022e.pdf,70.07,"Safety glass, consisting of toughened (tempered) or laminated",Toughened (tempered) safety glass,7007.19,Other
1370_2022e.pdf,70.07,"Safety glass, consisting of toughened (tempered) or laminated",Laminated safety glass,7007.21,"Of size and shape suitable for incorporation in vehicles, aircraft,"
1370_2022e.pdf,70.07,"Safety glass, consisting of toughened (tempered) or laminated",Laminated safety glass,7007.29,Other
1370_2022e.pdf,70.09,"Glass mirrors, whether or not framed, including rear-view",,7009.10,Rear-view mirrors for vehicles
1370_2022e.pdf,70.09,"Glass mirrors, whether or not framed, including rear-view",Other,7009.91,Unframed
1370_2022e.pdf,70.09,"Glass mirrors, whether or not framed, including rear-view",Other,7009.92,Framed
1370_2022e.pdf,70.10,"Carboys, bottles, flasks, jars, pots, phials, ampoules and other",,7010.10,Ampoules
1370_2022e.pdf,70.10,"Carboys, bottles, flasks, jars, pots, phials, ampoules and other",,7010.20,"Stoppers, lids and other closures"
1370_2022e.pdf,70.10,"Carboys, bottles, flasks, jars, pots, phials, ampoules and other",,7010.90,Other
1370_2022e.pdf,70.11,"Glass envelopes (including bulbs and tubes), open, and glass",,7011.10,For electric lighting
1370_2022e.pdf,70.11,"Glass envelopes (including bulbs and tubes), open, and glass",,7011.20,For cathode-ray tubes
1370_2022e.pdf,70.11,"Glass envelopes (including bulbs and tubes), open, and glass",,7011.90,Other
1370_2022e.pdf,70.13,"Glassware of a kind used for table, kitchen, toilet, office, indoor",,7013.10,Of glass-ceramics
1370_2022e.pdf,70.13,"Glassware of a kind used for table, kitchen, toilet, office, indoor","Stemware drinking glasses, other than of glass-ceramics",7013.22,Of lead crystal
1370_2022e.pdf,70.13,"Glassware of a kind used for table, kitchen, toilet, office, indoor","Stemware drinking glasses, other than of glass-ceramics",7013.28,Other
1370_2022e.pdf,70.13,"Glassware of a kind used for table, kitchen, toilet, office, indoor","Other drinking glasses, other than of glass ceramics",7013.33,Of lead crystal
1370_2022e.pdf,70.13,"Glassware of a kind used for table, kitchen, toilet, office, indoor","Other drinking glasses, other than of glass ceramics",7013.37,Other
1370_2022e.pdf,70.13,"Glassware of a kind used for table, kitchen, toilet, office, indoor","Other drinking glasses, other than of glass ceramics",7013.41,Of lead crystal
1370_2022e.pdf,70.13,"Glassware of a kind used for table, kitchen, toilet, office, indoor","Other drinking glasses, other than of glass ceramics",7013.42,Of glass having a linear coefficient of expansion not exceeding
1370_2022e.pdf,70.13,"Glassware of a kind used for table, kitchen, toilet, office, indoor","Other drinking glasses, other than of glass ceramics",7013.49,Other
1370_2022e.pdf,70.13,"Glassware of a kind used for table, kitchen, toilet, office, indoor",Other glassware,7013.91,Of lead crystal
